"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"5/3/2024","5/3/2024","5/6/2024","VLO","VLO 5/3/2024 Call $157.50","BTO","1","$0.30","($30.03)"
"5/3/2024","5/3/2024","5/6/2024","SPY","SPY 5/3/2024 Call $510.00","STC","2","$1.15","$229.92"
"5/3/2024","5/3/2024","5/6/2024","AAPL","AAPL 5/3/2024 Put $180.00","STC","2","$0.03","$5.92"
"5/3/2024","5/3/2024","5/6/2024","SPY","SPY 5/3/2024 Call $510.00","BTO","1","$1.00","($100.03)"
"5/3/2024","5/3/2024","5/6/2024","SPY","SPY 5/3/2024 Call $510.00","BTO","1","$0.99","($99.03)"
"5/3/2024","5/3/2024","5/6/2024","SPY","SPY 5/3/2024 Put $509.00","STC","2","$0.80","$159.92"
"5/3/2024","5/3/2024","5/6/2024","SPY","SPY 5/3/2024 Put $509.00","BTO","2","$1.03","($206.06)"
"5/3/2024","5/3/2024","5/6/2024","SPY","SPY 5/3/2024 Put $509.00","STC","2","$1.06","$211.92"
"5/3/2024","5/3/2024","5/6/2024","SPY","SPY 5/3/2024 Put $509.00","BTO","1","$1.16","($116.03)"
"5/3/2024","5/3/2024","5/6/2024","SPY","SPY 5/3/2024 Put $509.00","BTO","1","$0.89","($89.03)"
"5/3/2024","5/3/2024","5/6/2024","SPY","SPY 5/3/2024 Put $509.00","STC","1","$0.80","$79.95"
"5/3/2024","5/3/2024","5/6/2024","SPY","SPY 5/3/2024 Put $509.00","BTO","1","$0.93","($93.03)"
"5/3/2024","5/3/2024","5/6/2024","ABNB","ABNB 5/3/2024 Call $167.50","STC","1","$0.20","$19.95"
"5/3/2024","5/3/2024","5/6/2024","AAPL","AAPL 5/3/2024 Call $187.50","STC","1","$0.13","$12.95"
"5/3/2024","5/3/2024","5/6/2024","ABNB","ABNB 5/3/2024 Call $167.50","BTO","1","$0.37","($37.03)"
"5/3/2024","5/3/2024","5/6/2024","AAPL","AAPL 5/3/2024 Call $187.50","BTO","1","$0.31","($31.03)"
"5/3/2024","5/3/2024","5/6/2024","AAPL","AAPL 5/3/2024 Put $180.00","BTO","1","$0.10","($10.03)"
"5/3/2024","5/3/2024","5/6/2024","AAPL","AAPL 5/3/2024 Put $180.00","BTO","1","$0.11","($11.03)"
"5/2/2024","5/2/2024","5/3/2024","BABA","BABA 5/3/2024 Put $79.00","STC","1","$0.19","$18.95"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Put $503.00","STC","1","$0.33","$32.95"
"5/2/2024","5/2/2024","5/3/2024","BABA","BABA 5/3/2024 Put $79.00","BTO","1","$0.23","($23.03)"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Put $503.00","BTO","1","$0.58","($58.03)"
"5/2/2024","5/2/2024","5/2/2024","","External debit card transfer - account ending in 4760","DCF","","","$25.00"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Call $504.00","STC","1","$0.85","$84.95"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Call $504.00","BTO","1","$0.69","($69.03)"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Put $500.00","STC","1","$0.45","$44.95"
"5/2/2024","5/2/2024","5/3/2024","BABA","BABA 5/3/2024 Call $81.00","STC","1","$0.56","$55.95"
"5/2/2024","5/2/2024","5/3/2024","BABA","BABA 5/3/2024 Call $80.00","STC","1","$1.05","$104.95"
"5/2/2024","5/2/2024","5/3/2024","BABA","BABA 5/3/2024 Call $81.00","BTO","1","$0.65","($65.03)"
"5/2/2024","5/2/2024","5/3/2024","BABA","BABA 5/3/2024 Call $80.00","BTO","1","$0.88","($88.03)"
"5/2/2024","5/2/2024","5/3/2024","BABA","BABA 5/3/2024 Call $80.00","STC","1","$0.75","$74.95"
"5/2/2024","5/2/2024","5/3/2024","BABA","BABA 5/3/2024 Call $80.00","STC","1","$0.75","$74.95"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Put $500.00","BTO","1","$0.66","($66.03)"
"5/2/2024","5/2/2024","5/3/2024","BABA","BABA 5/3/2024 Call $80.00","BTO","1","$0.64","($64.03)"
"5/2/2024","5/2/2024","5/3/2024","BABA","BABA 5/3/2024 Call $80.00","BTO","1","$0.58","($58.03)"
"5/2/2024","5/2/2024","5/3/2024","TSLA","TSLA 5/3/2024 Put $175.00","STC","1","$0.75","$74.95"
"5/2/2024","5/2/2024","5/3/2024","TSLA","TSLA 5/3/2024 Put $175.00","BTO","1","$1.03","($103.03)"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Call $504.00","STC","2","$0.80","$159.92"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Call $504.00","BTO","1","$1.03","($103.03)"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Call $504.00","BTO","1","$1.02","($102.03)"
"5/2/2024","5/2/2024","5/3/2024","TSLA","TSLA 5/3/2024 Call $185.00","STC","1","$0.65","$64.95"
"5/2/2024","5/2/2024","5/3/2024","TSLA","TSLA 5/3/2024 Call $185.00","BTO","1","$0.79","($79.03)"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Call $504.00","STC","2","$0.70","$139.92"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Call $504.00","BTO","2","$0.80","($160.06)"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Call $504.00","STC","2","$0.75","$149.92"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Call $504.00","BTO","2","$0.60","($120.06)"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Put $500.00","STC","1","$1.40","$139.95"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Put $500.00","BTO","1","$0.82","($82.03)"
"5/2/2024","5/2/2024","5/3/2024","SPY","SPY 5/2/2024 Call $505.00","STC","1","$0.68","$67.95"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/2/2024 Call $505.00","BTO","1","$0.50","($50.03)"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/2/2024 Put $500.00","STC","1","$0.70","$69.95"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/2/2024 Put $500.00","BTO","1","$0.75","($75.03)"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/2/2024 Call $510.00","STC","3","$0.44","$131.89"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/2/2024 Call $510.00","BTO","1","$0.79","($79.03)"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/2/2024 Call $510.00","BTO","1","$0.87","($87.03)"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/2/2024 Call $510.00","BTO","1","$0.84","($84.03)"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/1/2024 Call $507.00","STC","1","$1.20","$119.95"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/1/2024 Call $507.00","BTO","1","$0.95","($95.03)"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/1/2024 Put $500.00","STC","1","$0.74","$73.95"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/1/2024 Put $500.00","BTO","1","$1.19","($119.03)"
"5/1/2024","5/1/2024","5/2/2024","TSLA","TSLA 5/3/2024 Put $175.00","STC","1","$1.20","$119.95"
"5/1/2024","5/1/2024","5/2/2024","TSLA","TSLA 5/3/2024 Put $175.00","BTO","1","$1.20","($120.03)"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/1/2024 Put $498.00","STC","2","$0.80","$159.92"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/1/2024 Put $498.00","BTO","1","$0.91","($91.03)"
"5/1/2024","5/1/2024","5/2/2024","SPY","SPY 5/1/2024 Put $498.00","BTO","1","$0.88","($88.03)"
"5/1/2024","5/1/2024","5/2/2024","HAL","HAL 5/3/2024 Put $37.00","STC","2","$0.30","$59.92"
"5/1/2024","5/1/2024","5/2/2024","SBUX","SBUX 5/3/2024 Put $70.00","STC","2","$0.08","$15.92"
"5/1/2024","5/1/2024","5/2/2024","SBUX","SBUX 5/3/2024 Put $70.00","BTO","1","$0.17","($17.03)"
"5/1/2024","5/1/2024","5/2/2024","SBUX","SBUX 5/3/2024 Put $70.00","BTO","1","$0.18","($18.03)"
"5/1/2024","5/1/2024","5/2/2024","HAL","HAL 5/3/2024 Put $37.00","BTO","2","$0.29","($58.06)"
"5/1/2024","5/1/2024","5/2/2024","AMZN","AMZN 5/3/2024 Put $170.00","STC","1","$0.22","$21.95"
"5/1/2024","5/1/2024","5/2/2024","AMZN","AMZN 5/3/2024 Put $170.00","BTO","1","$0.28","($28.03)"
"4/30/2024","4/30/2024","4/30/2024","","Interest Payment","INT","","","$2.20"
"4/30/2024","4/30/2024","5/1/2024","SPY","SPY 4/30/2024 Call $506.00","STC","2","$0.75","$149.92"
"4/30/2024","4/30/2024","5/1/2024","SPY","SPY 4/30/2024 Call $506.00","BTO","1","$0.95","($95.03)"
"4/30/2024","4/30/2024","5/1/2024","SPY","SPY 4/30/2024 Call $506.00","BTO","1","$0.95","($95.03)"
"4/30/2024","4/30/2024","5/1/2024","SPY","SPY 4/30/2024 Call $506.00","STC","2","$0.80","$159.92"
"4/30/2024","4/30/2024","5/1/2024","SPY","SPY 4/30/2024 Call $506.00","BTO","1","$0.93","($93.03)"
"4/30/2024","4/30/2024","5/1/2024","SPY","SPY 4/30/2024 Call $506.00","BTO","1","$0.80","($80.03)"
"4/30/2024","4/30/2024","5/1/2024","TSLA","TSLA 5/3/2024 Call $197.50","STC","2","$0.86","$171.92"
"4/30/2024","4/30/2024","5/1/2024","SPY","SPY 4/30/2024 Call $507.00","STC","1","$0.90","$89.95"
"4/30/2024","4/30/2024","5/1/2024","TSLA","TSLA 5/3/2024 Call $197.50","BTO","1","$0.97","($97.03)"
"4/30/2024","4/30/2024","5/1/2024","TSLA","TSLA 5/3/2024 Call $197.50","BTO","1","$0.98","($98.03)"
"4/30/2024","4/30/2024","5/1/2024","SPY","SPY 4/30/2024 Call $507.00","BTO","1","$1.07","($107.03)"
"4/30/2024","4/30/2024","5/1/2024","QQQ","QQQ 4/30/2024 Put $427.00","STC","1","$0.57","$56.95"
"4/30/2024","4/30/2024","5/1/2024","SPY","SPY 4/30/2024 Put $506.00","STC","1","$1.01","$100.95"
"4/30/2024","4/30/2024","5/1/2024","QQQ","QQQ 4/30/2024 Put $427.00","BTO","1","$0.82","($82.03)"
"4/30/2024","4/30/2024","5/1/2024","TSLA","TSLA 5/3/2024 Call $200.00","STC","1","$0.67","$66.95"
"4/30/2024","4/30/2024","5/1/2024","SPY","SPY 4/30/2024 Put $506.00","BTO","1","$1.00","($100.03)"
"4/30/2024","4/30/2024","5/1/2024","QQQ","QQQ 4/30/2024 Put $427.00","STC","1","$0.60","$59.95"
"4/30/2024","4/30/2024","5/1/2024","TSLA","TSLA 5/3/2024 Put $175.00","STC","1","$1.18","$117.95"
"4/30/2024","4/30/2024","5/1/2024","TSLA","TSLA 5/3/2024 Call $200.00","BTO","1","$0.82","($82.03)"
"4/30/2024","4/30/2024","5/1/2024","QQQ","QQQ 4/30/2024 Put $427.00","BTO","1","$0.68","($68.03)"
"4/30/2024","4/30/2024","5/1/2024","TSLA","TSLA 5/3/2024 Put $175.00","BTO","1","$1.38","($138.03)"
"4/30/2024","4/30/2024","5/1/2024","MSFT","MSFT 5/3/2024 Call $410.00","STC","1","$0.65","$64.95"
"4/30/2024","4/30/2024","5/1/2024","TSLA","TSLA 5/3/2024 Call $200.00","STC","1","$0.90","$89.95"
"4/30/2024","4/30/2024","5/1/2024","MSFT","MSFT 5/3/2024 Call $410.00","BTO","1","$0.86","($86.03)"
"4/30/2024","4/30/2024","5/1/2024","TSLA","TSLA 5/3/2024 Call $200.00","BTO","1","$1.10","($110.03)"
"4/30/2024","4/30/2024","5/1/2024","TSLA","TSLA 5/3/2024 Call $205.00","STC","1","$0.95","$94.95"
"4/30/2024","4/30/2024","5/1/2024","ABNB","ABNB 5/3/2024 Call $167.50","STC","1","$0.70","$69.95"
"4/30/2024","4/30/2024","5/1/2024","TSLA","TSLA 5/3/2024 Call $205.00","BTO","1","$1.22","($122.03)"
"4/30/2024","4/30/2024","5/1/2024","MSFT","MSFT 5/3/2024 Call $415.00","STC","2","$0.48","$95.92"
"4/30/2024","4/30/2024","5/1/2024","AAPL","AAPL 5/3/2024 Call $185.00","STC","1","$0.38","$37.95"
"4/30/2024","4/30/2024","5/1/2024","TSLA","TSLA 5/3/2024 Call $225.00","STC","1","$0.21","$20.95"
"4/29/2024","4/29/2024","4/30/2024","TSLA","TSLA 5/3/2024 Call $225.00","BTO","1","$0.58","($58.03)"
"4/29/2024","4/29/2024","4/29/2024","","External debit card transfer - account ending in 4760","DCF","","","$50.00"
"4/29/2024","4/29/2024","4/30/2024","QQQ","QQQ 4/29/2024 Call $432.00","STC","1","$0.85","$84.95"
"4/29/2024","4/29/2024","4/30/2024","QQQ","QQQ 4/29/2024 Call $432.00","BTO","1","$0.98","($98.03)"
"4/29/2024","4/29/2024","4/30/2024","QQQ","QQQ 4/29/2024 Put $432.00","STC","2","$0.38","$75.92"
"4/29/2024","4/29/2024","4/30/2024","QQQ","QQQ 4/29/2024 Put $432.00","BTO","2","$0.42","($84.06)"
"4/29/2024","4/29/2024","4/30/2024","QQQ","QQQ 4/29/2024 Put $432.00","STC","1","$0.40","$39.95"
"4/29/2024","4/29/2024","4/30/2024","QQQ","QQQ 4/29/2024 Put $432.00","STC","1","$0.40","$39.95"
"4/29/2024","4/29/2024","4/30/2024","QQQ","QQQ 4/29/2024 Put $432.00","BTO","2","$0.47","($94.06)"
"4/29/2024","4/29/2024","4/30/2024","MSFT","MSFT 5/3/2024 Call $415.00","BTO","1","$0.73","($73.03)"
"4/29/2024","4/29/2024","4/30/2024","TSLA","TSLA 5/3/2024 Call $205.00","STC","1","$3.10","$309.95"
"4/29/2024","4/29/2024","4/30/2024","QQQ","QQQ 4/29/2024 Call $433.00","STC","1","$0.65","$64.95"
"4/29/2024","4/29/2024","4/30/2024","TSLA","TSLA 5/3/2024 Call $205.00","BTO","1","$3.35","($335.03)"
"4/29/2024","4/29/2024","4/30/2024","QQQ","QQQ 4/29/2024 Call $433.00","BTO","1","$0.70","($70.03)"
"4/29/2024","4/29/2024","4/30/2024","ABNB","ABNB 5/3/2024 Call $167.50","BTO","1","$1.03","($103.03)"
"4/29/2024","4/29/2024","4/30/2024","TSLA","TSLA 5/3/2024 Call $225.00","STC","1","$0.85","$84.95"
"4/29/2024","4/29/2024","4/30/2024","TSLA","TSLA 5/3/2024 Call $225.00","BTO","1","$0.91","($91.03)"
"4/29/2024","4/29/2024","4/30/2024","TSLA","TSLA 5/3/2024 Call $220.00","STC","1","$1.22","$121.95"
"4/29/2024","4/29/2024","4/30/2024","TSLA","TSLA 5/3/2024 Call $220.00","BTO","1","$1.31","($131.03)"
"4/29/2024","4/29/2024","4/30/2024","TSLA","TSLA 5/3/2024 Call $205.00","STC","1","$3.55","$354.95"
"4/29/2024","4/29/2024","4/30/2024","MSFT","MSFT 5/3/2024 Call $415.00","BTO","1","$0.65","($65.03)"
"4/29/2024","4/29/2024","4/30/2024","AAPL","AAPL 5/3/2024 Call $185.00","BTO","1","$0.55","($55.03)"
"4/29/2024","4/29/2024","4/30/2024","TSLA","TSLA 5/3/2024 Call $215.00","STC","1","$0.50","$49.95"
"4/29/2024","4/29/2024","4/30/2024","TSLA","TSLA 5/3/2024 Call $205.00","BTO","1","$1.12","($112.03)"
"4/29/2024","4/29/2024","4/30/2024","QQQ","QQQ 4/29/2024 Call $433.00","STC","1","$0.91","$90.95"
"4/29/2024","4/29/2024","4/30/2024","TSLA","TSLA 5/3/2024 Call $215.00","BTO","1","$0.58","($58.03)"
"4/29/2024","4/29/2024","4/30/2024","QQQ","QQQ 4/29/2024 Call $433.00","BTO","1","$0.85","($85.03)"
"4/29/2024","4/29/2024","4/30/2024","QQQ","QQQ 4/29/2024 Put $432.00","STC","1","$1.25","$124.95"
"4/29/2024","4/29/2024","4/30/2024","QQQ","QQQ 4/29/2024 Put $432.00","BTO","1","$1.02","($102.03)"
"4/26/2024","4/26/2024","4/29/2024","ROKU","Option Expiration for ROKU 4/26/2024 Call $75.00","OEXP","1S","",""
"4/26/2024","4/26/2024","4/29/2024","META","META 4/26/2024 Put $440.00","STC","1","$1.00","$99.95"
"4/26/2024","4/26/2024","4/29/2024","META","META 4/26/2024 Put $440.00","BTO","1","$1.05","($105.03)"
"4/26/2024","4/26/2024","4/29/2024","TSLA","TSLA 4/26/2024 Call $175.00","STC","1","$0.09","$8.95"
"4/26/2024","4/26/2024","4/29/2024","TSLA","TSLA 4/26/2024 Call $175.00","STC","1","$0.09","$8.95"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Call $432.00","STC","1","$0.58","$57.95"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Call $432.00","BTO","1","$0.99","($99.03)"
"4/26/2024","4/26/2024","4/29/2024","TSLA","TSLA 4/26/2024 Call $175.00","BTO","2","$0.20","($40.06)"
"4/26/2024","4/26/2024","4/29/2024","AAPL","AAPL 4/26/2024 Call $172.50","STC","10","$0.04","$39.66"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Call $432.00","STC","2","$0.60","$119.92"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Call $432.00","BTO","1","$0.77","($77.03)"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Call $432.00","BTO","1","$0.92","($92.03)"
"4/26/2024","4/26/2024","4/29/2024","AAPL","AAPL 4/26/2024 Call $172.50","BTO","2","$0.08","($16.06)"
"4/26/2024","4/26/2024","4/29/2024","AAPL","AAPL 4/26/2024 Call $172.50","BTO","2","$0.08","($16.06)"
"4/26/2024","4/26/2024","4/29/2024","AAPL","AAPL 4/26/2024 Call $172.50","BTO","1","$0.08","($8.03)"
"4/26/2024","4/26/2024","4/29/2024","AAPL","AAPL 4/26/2024 Call $172.50","BTO","5","$0.08","($40.15)"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Put $429.00","STC","1","$0.75","$74.95"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Put $429.00","BTO","1","$1.02","($102.03)"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Call $431.00","STC","2","$1.05","$209.92"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Call $431.00","BTO","1","$0.96","($96.03)"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Call $431.00","STC","1","$0.84","$83.95"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Call $431.00","BTO","1","$1.03","($103.03)"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Call $431.00","BTO","1","$0.96","($96.03)"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Call $432.00","STC","2","$0.36","$71.92"
"4/26/2024","4/26/2024","4/29/2024","META","META 4/26/2024 Call $465.00","STC","1","$0.17","$16.95"
"4/26/2024","4/26/2024","4/29/2024","META","META 4/26/2024 Call $470.00","STC","1","$0.13","$12.95"
"4/26/2024","4/26/2024","4/29/2024","QQQ","QQQ 4/26/2024 Call $434.00","STC","2","$0.10","$19.92"
"4/26/2024","4/26/2024","4/29/2024","MCD","MCD 4/26/2024 Call $277.50","STC","1","$0.15","$14.95"
"4/26/2024","4/26/2024","4/29/2024","QCOM","QCOM 4/26/2024 Call $165.00","STC","1","$0.34","$33.95"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/26/2024 Call $432.00","BTO","1","$1.02","($102.03)"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/26/2024 Call $432.00","BTO","1","$1.06","($106.03)"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/26/2024 Call $434.00","BTO","1","$0.69","($69.03)"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/26/2024 Call $434.00","BTO","1","$0.69","($69.03)"
"4/25/2024","4/25/2024","4/26/2024","ROKU","ROKU 4/26/2024 Call $75.00","BTO","1","$1.00","($100.03)"
"4/25/2024","4/25/2024","4/26/2024","QCOM","QCOM 4/26/2024 Call $165.00","BTO","1","$0.61","($61.03)"
"4/25/2024","4/25/2024","4/26/2024","MCD","MCD 4/26/2024 Call $277.50","BTO","1","$0.66","($66.03)"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/26/2024 Call $426.00","STC","1","$2.21","$220.95"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $426.00","STC","1","$0.81","$80.95"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/26/2024 Call $426.00","BTO","1","$2.37","($237.03)"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $426.00","BTO","1","$0.90","($90.03)"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $425.00","STC","1","$1.00","$99.95"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $425.00","BTO","1","$1.14","($114.03)"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $424.00","STC","2","$1.05","$209.92"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $424.00","BTO","1","$1.24","($124.03)"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $424.00","BTO","1","$0.85","($85.03)"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $424.00","STC","1","$0.70","$69.95"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $424.00","STC","1","$0.70","$69.95"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $424.00","BTO","2","$0.75","($150.06)"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $423.00","STC","1","$0.97","$96.95"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $423.00","BTO","1","$0.97","($97.03)"
"4/25/2024","4/25/2024","4/26/2024","META","META 4/26/2024 Call $465.00","BTO","1","$0.56","($56.03)"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $423.00","STC","1","$0.55","$54.95"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $423.00","STC","1","$0.55","$54.95"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Put $418.00","STC","1","$0.75","$74.95"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Put $418.00","BTO","1","$0.99","($99.03)"
"4/25/2024","4/25/2024","4/26/2024","META","META 4/26/2024 Call $475.00","STC","1","$0.34","$33.95"
"4/25/2024","4/25/2024","4/26/2024","META","META 4/26/2024 Call $470.00","BTO","1","$0.43","($43.03)"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Call $423.00","BTO","2","$0.57","($114.06)"
"4/25/2024","4/25/2024","4/26/2024","QQQ","QQQ 4/25/2024 Put $421.00","STC","1","$2.93","$292.95"
"4/25/2024","4/25/2024","4/26/2024","META","META 4/26/2024 Call $475.00","BTO","1","$0.15","($15.03)"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/25/2024 Call $430.00","STC","1","$0.33","$32.95"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/25/2024 Put $421.00","BTO","1","$1.06","($106.03)"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/25/2024 Call $430.00","BTO","1","$0.98","($98.03)"
"4/24/2024","4/24/2024","4/25/2024","AAPL","AAPL 4/26/2024 Call $170.00","STC","2","$0.95","$189.92"
"4/24/2024","4/24/2024","4/25/2024","AAPL","AAPL 4/26/2024 Call $170.00","BTO","1","$0.99","($99.03)"
"4/24/2024","4/24/2024","4/25/2024","AMD","AMD 4/26/2024 Call $165.00","STC","1","$0.07","$6.95"
"4/24/2024","4/24/2024","4/25/2024","BA","BA 4/26/2024 Put $160.00","STC","1","$0.73","$72.95"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/24/2024 Put $425.00","STC","1","$0.70","$69.95"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/24/2024 Put $425.00","BTO","1","$0.89","($89.03)"
"4/24/2024","4/24/2024","4/25/2024","BA","BA 4/26/2024 Put $160.00","BTO","1","$0.54","($54.03)"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/24/2024 Call $426.00","STC","2","$1.90","$379.92"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/24/2024 Call $426.00","BTO","1","$1.09","($109.03)"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/24/2024 Call $426.00","BTO","1","$1.05","($105.03)"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/24/2024 Put $425.00","STC","1","$1.41","$140.95"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/24/2024 Put $425.00","STC","1","$1.41","$140.95"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/24/2024 Put $425.00","BTO","1","$1.30","($130.03)"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/24/2024 Call $428.00","STC","1","$0.57","$56.95"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/24/2024 Put $425.00","BTO","1","$0.78","($78.03)"
"4/24/2024","4/24/2024","4/25/2024","QQQ","QQQ 4/24/2024 Call $428.00","BTO","1","$0.95","($95.03)"
"4/24/2024","4/24/2024","4/25/2024","SPY","SPY 4/24/2024 Put $503.00","STC","1","$0.65","$64.95"
"4/24/2024","4/24/2024","4/25/2024","SPY","SPY 4/24/2024 Put $503.00","BTO","1","$0.74","($74.03)"
"4/24/2024","4/24/2024","4/25/2024","SPY","SPY 4/24/2024 Put $504.00","STC","1","$0.75","$74.95"
"4/24/2024","4/24/2024","4/25/2024","SPY","SPY 4/24/2024 Call $508.00","STC","2","$0.40","$79.92"
"4/24/2024","4/24/2024","4/25/2024","SPY","SPY 4/24/2024 Put $504.00","BTO","1","$0.69","($69.03)"
"4/24/2024","4/24/2024","4/25/2024","AAPL","AAPL 4/26/2024 Call $170.00","BTO","1","$0.64","($64.03)"
"4/24/2024","4/24/2024","4/25/2024","AMD","AMD 4/26/2024 Call $165.00","BTO","1","$0.29","($29.03)"
"4/24/2024","4/24/2024","4/25/2024","SPY","SPY 4/24/2024 Call $508.00","BTO","1","$0.85","($85.03)"
"4/24/2024","4/24/2024","4/25/2024","SPY","SPY 4/24/2024 Put $503.00","STC","1","$0.42","$41.95"
"4/24/2024","4/24/2024","4/25/2024","UNH","UNH 4/26/2024 Call $505.00","STC","1","$0.13","$12.95"
"4/23/2024","4/23/2024","4/24/2024","SPY","SPY 4/24/2024 Put $503.00","BTO","1","$0.77","($77.03)"
"4/23/2024","4/23/2024","4/24/2024","UNH","UNH 4/26/2024 Call $505.00","BTO","1","$0.42","($42.03)"
"4/23/2024","4/23/2024","4/24/2024","SPY","SPY 4/24/2024 Call $508.00","BTO","1","$0.90","($90.03)"
